Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
5595.000000,111.226100,-197.024700,72.802100,-6.665031,10.992060,-172.398612,-19.725161,9.056687,23.803818,95.073637,4.481504,-7.631970,-28.734234,5.523657,-10.411560,47.897667,-29.161661,1.100136,-4.005491,7.027958,4.305148,17.010429,18.535872,-23.865468,-16.592457,57.824218,17.161919,-2.260834,14.493025,-24.296447,10.893532,20.186850,-47.061951,20.380796,-4.225048
5596.000000,109.994000,-196.795200,74.248200,-5.497848,11.408398,-167.399922,-19.462230,7.188500,24.951223,90.532603,5.597110,-10.428233,-25.141445,2.906844,-13.549191,43.172714,-25.298722,2.538948,-2.812764,6.946311,3.858527,17.408635,21.523675,-26.780162,-16.777923,58.102962,15.676927,-2.459078,19.533277,-19.356520,7.219555,19.493800,-44.959425,17.647100,-8.462415
5597.000000,108.625500,-196.653300,76.249600,-4.142241,12.094894,-163.135587,-18.967481,5.454959,27.166851,85.975640,6.558762,-14.033570,-22.799538,0.664058,-15.643868,40.188463,-19.301287,4.102951,-2.155066,6.255381,3.302128,19.661505,22.828243,-27.657246,-17.724850,56.165964,15.940202,-1.856383,25.917345,-15.586515,5.928623,15.285483,-40.704927,13.913535,-11.686448
5598.000000,107.291000,-196.549600,77.896700,-2.752310,12.834299,-159.610690,-18.327086,4.284693,30.312619,81.621734,8.765452,-14.208093,-22.547723,-1.512780,-16.791961,40.130823,-11.619699,5.230417,-2.580659,5.300776,2.857742,23.392835,22.349995,-26.801877,-18.868188,52.265554,16.729737,-1.766314,32.014418,-15.692168,8.691483,10.160662,-42.673037,9.064765,-13.080340
5599.000000,106.017800,-196.416500,79.071300,-1.412105,13.485318,-156.346857,-18.761045,1.105350,28.678371,77.426480,11.096187,-14.213020,-24.053628,-3.118896,-15.755824,42.394179,-6.060633,4.784140,-3.405203,4.397967,2.851554,25.803727,21.571517,-25.440071,-19.708488,48.724617,17.164039,-1.327486,36.841473,-15.732905,10.206613,5.191513,-47.579848,5.341972,-16.110542
5600.000000,104.820800,-196.263300,79.493700,-0.040767,14.428503,-152.537057,-18.549279,-0.965892,27.433448,73.683805,11.206825,-14.215427,-27.201286,-2.270288,-10.456881,44.058163,-6.741364,5.142010,-4.555129,3.831025,3.068991,25.573570,21.501273,-24.979527,-19.830814,47.196539,17.144330,-1.515531,41.079527,-13.208453,9.027752,1.326054,-47.330153,4.351786,-19.158047
5601.000000,103.670200,-196.066700,79.310400,1.042177,15.815641,-148.404197,-18.358083,-1.569045,26.119312,70.776273,10.818818,-14.215541,-30.317947,-0.342170,-3.944127,41.608539,-10.091448,7.532963,-5.400414,3.639714,3.322238,22.113020,22.639052,-25.918262,-19.580775,48.411553,17.375976,-1.548247,43.028386,-9.396049,6.602021,-0.930827,-42.558159,3.716605,-23.622878
5602.000000,102.467900,-195.873300,78.494900,1.744968,16.808333,-144.509349,-17.987151,-1.775310,24.146905,69.653104,11.175828,-14.215255,-31.820815,0.135848,-0.072766,36.329592,-14.013975,6.843866,-5.798276,3.667159,3.585226,17.154242,23.559967,-28.064332,-18.673497,49.560620,17.007393,-1.699679,42.814500,-7.634663,4.880111,0.290260,-39.347246,5.852363,-25.085811
5603.000000,101.235300,-195.664200,76.947400,1.760729,17.751390,-140.783299,-18.583084,-2.149738,21.416418,71.097473,11.623136,-14.213765,-33.215624,1.473132,2.882321,34.391104,-17.295132,2.854189,-6.082978,3.916682,3.950028,10.141639,24.461917,-30.767261,-16.349981,50.715646,17.188390,-2.212362,39.694516,-7.576049,4.208490,3.643897,-37.959313,8.934131,-24.071619
5604.000000,99.961400,-195.426300,75.419700,1.566089,18.165578,-137.598965,-19.597506,-2.784288,18.651552,75.258579,11.079629,-14.213364,-35.590591,2.135070,0.898742,40.746753,-23.385673,-0.288370,-6.270393,4.111201,4.476118,3.067960,24.280404,-33.297270,-13.345390,50.993588,17.919542,-2.855335,34.773725,-9.360755,5.007250,9.252237,-38.727535,13.045504,-19.436046
5605.000000,98.636200,-195.179700,73.701400,0.460378,18.667955,-135.115800,-21.112234,-1.099563,17.145361,81.613942,9.551894,-14.213536,-38.433207,3.576746,-1.949260,47.459183,-28.065937,-2.371358,-6.896177,4.617639,5.200623,-3.574741,22.618368,-34.151780,-9.856536,50.181477,19.920998,-3.555604,27.258009,-11.369889,6.778033,16.177120,-38.762772,17.251759,-12.325067
5606.000000,97.413300,-195.176700,72.065000,-0.778645,19.204979,-133.888428,-22.520450,1.880906,16.624141,87.964377,6.519114,-14.212676,-40.837280,5.101674,-4.043936,53.112156,-31.874043,-3.478083,-7.764896,5.339795,6.192757,-7.013806,18.242403,-31.777557,-7.522707,46.184294,23.321502,-3.943382,17.212340,-13.788172,8.680941,23.630957,-38.418081,22.443158,-0.988066
5607.000000,96.374300,-195.420800,70.821200,-1.483270,19.742034,-133.210426,-23.973700,5.467106,17.133558,94.208013,2.067404,-14.213078,-42.508713,5.825147,-5.407748,57.194996,-34.781403,-3.873768,-8.352464,6.092088,7.414303,-6.546788,13.358282,-27.243627,-8.468603,39.383056,24.707258,-5.002552,7.123584,-15.409070,8.425115,26.555333,-39.412277,25.455827,7.289169
5608.000000,95.450000,-195.864300,70.157800,-1.948121,20.094317,-132.408514,-26.702985,7.298050,16.944826,101.191623,-1.586577,-14.215083,-43.044085,5.872244,-6.700168,59.232262,-36.502339,-3.933413,-8.172441,6.776945,8.691655,-4.959007,11.163452,-23.428531,-12.719147,31.681930,22.753243,-6.651983,-0.511193,-14.681012,4.292141,21.039354,-38.225624,22.707406,4.968976
5609.000000,94.474900,-196.564200,70.235900,-2.018333,20.144061,-131.587013,-30.338631,5.407576,15.722764,108.456556,-3.413969,-14.213822,-41.880579,5.526121,-7.597363,58.692479,-37.022298,-3.735570,-7.296274,7.372821,9.547024,-2.634632,14.181966,-21.725586,-18.830373,28.878505,19.611028,-8.308461,-4.746554,-10.835606,-0.957527,11.115324,-31.203625,16.753458,-2.043167
5610.000000,93.298900,-197.606100,71.116900,-1.249925,20.025341,-130.572453,-33.820495,2.544735,14.726505,115.302657,-4.069261,-14.210786,-38.681756,4.550259,-7.972536,55.326294,-36.565364,-3.409213,-6.243693,7.625610,9.768644,1.687934,20.229937,-20.657420,-26.130943,32.152902,17.181973,-9.110315,-5.368271,-7.859319,-1.705638,0.188389,-21.983187,8.899066,-7.074023
5611.000000,91.895600,-198.978400,72.740900,0.191940,19.736404,-129.116806,-36.210589,2.324261,14.312772,121.116918,-3.731560,-14.209640,-33.636290,3.200313,-7.913235,49.301185,-34.294733,-3.029686,-5.265425,7.302118,9.393357,7.163749,25.348283,-19.205832,-32.443678,35.125865,15.499482,-10.237610,-2.621053,-8.872481,2.568226,-11.274549,-17.803403,2.489101,-10.197274
5612.000000,90.317400,-200.731500,75.169800,2.034282,19.118852,-127.675296,-37.634962,3.277261,12.968269,125.207951,-3.116260,-14.191477,-27.828617,1.376417,-7.554047,42.946281,-28.335055,-1.721910,-4.059234,6.455401,8.601071,13.664470,29.408606,-16.988199,-37.247012,36.464237,14.602803,-10.651916,2.581003,-12.355778,8.746143,-22.084372,-19.760856,-2.917558,-10.817214
5613.000000,88.649900,-202.760100,77.564500,3.966461,18.255784,-126.249743,-38.269226,3.530738,10.974663,127.183395,-2.696167,-13.960747,-23.327346,-0.870781,-7.227290,39.117376,-18.337572,0.360906,-2.768876,5.306048,7.667264,18.135604,33.403726,-15.625189,-39.389072,38.785690,15.118809,-10.642061,9.958006,-15.592302,14.986742,-30.824213,-23.924368,-6.336054,-10.868379
5614.000000,86.975100,-204.986800,79.566900,5.714387,17.103434,-125.404548,-36.834884,3.053636,10.557721,126.939315,-3.606827,-12.318192,-21.756239,-3.430126,-6.950952,40.369919,-5.543252,1.842231,-1.715321,4.337634,6.940524,21.488553,37.779806,-15.465391,-39.831969,44.965613,15.960656,-8.263541,17.219215,-18.797026,21.426330,-36.523309,-27.603731,-8.125516,-10.479685
5615.000000,85.362600,-207.289400,80.801600,6.907016,16.012536,-125.157026,-34.297311,0.866255,11.293800,124.363641,-3.342292,-10.701992,-24.172516,-5.331945,-5.143786,47.409851,4.269911,1.455256,-1.183444,3.836812,6.522208,23.789494,39.268121,-17.836463,-38.789644,51.895022,16.324198,-3.969910,22.420526,-21.974937,27.066125,-38.400777,-30.594399,-8.161440,-7.837490
5616.000000,83.726800,-209.628700,81.405300,7.866801,15.121160,-125.879010,-30.900874,-2.399605,12.420464,120.233532,-2.750770,-11.296837,-27.926421,-6.338575,-3.169832,53.508357,6.030381,-0.568374,-1.376187,3.652606,6.262486,25.442649,37.881391,-21.669608,-35.870367,57.771163,16.830177,0.698321,25.641236,-24.376890,30.614453,-37.662464,-31.908249,-5.713478,-3.757801
5617.000000,82.030100,-211.923300,81.569400,8.611640,14.910855,-126.583448,-27.749664,-6.332100,12.865080,114.862224,-2.245307,-12.516893,-31.862985,-8.346620,-4.607956,52.860055,2.178557,-1.760184,-2.046433,3.593534,5.918769,25.371431,34.466162,-25.925825,-31.976030,60.907075,16.364190,4.658777,26.798382,-24.935983,31.514398,-35.817998,-30.830515,-2.020306,-1.717842
5618.000000,80.195000,-214.185900,81.263300,9.270471,14.979625,-126.776381,-24.327158,-9.976685,11.921132,108.190532,-1.297749,-13.956736,-34.516410,-9.409972,-7.011915,45.680836,-4.108394,-2.820327,-2.985339,3.645616,5.372396,23.141422,29.786471,-29.404481,-26.807263,63.198047,16.664535,6.333246,25.556553,-24.452865,29.720925,-32.616539,-30.497799,0.565051,-3.110702
5619.000000,78.193600,-216.425600,80.424600,9.434290,15.289792,-126.919184,-20.482324,-11.998768,10.365666,100.905431,-1.153192,-14.201217,-36.594757,-9.406535,-9.982414,36.886507,-8.961175,-1.329606,-3.989219,3.810570,4.735095,20.437863,24.986288,-31.229294,-20.679250,65.149427,16.953420,6.941957,23.822668,-23.560196,26.938298,-28.224187,-32.391596,1.700080,-6.783992
5620.000000,76.047400,-218.601600,79.066100,9.036082,15.301335,-126.896233,-16.430997,-12.083852,8.791808,93.897126,-2.484574,-14.213078,-38.270487,-7.168619,-9.985738,30.636053,-11.884921,3.194068,-5.075776,4.230548,4.144433,17.001663,20.371572,-31.972878,-14.446902,64.747726,16.779986,6.126695,21.402896,-21.962446,23.599501,-22.170946,-34.623438,3.226612,-9.903404
5621.000000,73.802200,-220.613800,77.228900,7.736818,14.897115,-126.583728,-13.201406,-10.131097,7.495720,88.697304,-2.725904,-14.214338,-40.184166,-2.513451,-5.675605,30.860653,-10.223687,1.655275,-6.269877,4.984676,3.813550,12.673655,17.436080,-32.097210,-8.628573,63.976353,16.485543,3.776479,18.019809,-19.528751,19.252814,-14.702727,-36.350964,5.089412,-10.511598
5622.000000,71.490900,-222.425100,74.788400,5.894319,13.529926,-126.040957,-11.370290,-8.789803,4.781677,86.664393,-2.583467,-14.213479,-42.443911,0.767133,-5.962543,41.279890,-14.381298,-9.998457,-7.317416,5.599287,3.876919,6.927747,16.653477,-33.249486,-3.228102,61.320980,16.811155,-1.112799,14.366974,-15.501889,14.871578,-6.532464,-35.677967,8.060886,-11.011790
5623.000000,69.250200,-223.924000,72.528900,3.965167,12.129717,-125.629924,-11.298499,-8.348224,1.077046,87.946558,-4.404728,-14.194113,-43.837860,3.690937,-7.056262,51.537897,-21.768443,-13.983723,-8.734169,6.288155,4.417275,0.862703,17.596565,-34.993054,0.203457,57.346601,18.553519,-6.358628,9.675710,-11.591108,10.543397,1.605714,-33.368203,12.576252,-12.231159
5624.000000,67.401800,-225.358200,71.082900,2.906075,10.860883,-124.443458,-14.015006,-6.794993,-1.688392,91.269025,-4.656886,-13.708817,-43.268627,4.475488,-8.248759,57.324370,-27.108581,-14.203165,-10.194122,7.052996,5.234027,-5.294245,19.327814,-36.890117,-0.196582,49.513752,19.139139,-8.616999,7.301201,-8.841025,6.351065,5.104596,-29.105397,13.424229,-14.990352
5625.000000,65.667100,-226.531300,70.440700,2.587730,9.917827,-121.767660,-18.541946,-2.499987,-0.976721,94.790940,-3.340287,-10.847466,-41.664230,3.639886,-10.595479,59.968341,-30.618635,-14.212963,-11.294774,7.653570,5.749746,-12.756218,22.681738,-39.128663,-2.413356,42.388334,19.205832,-9.582490,7.250724,-7.450399,3.704172,0.525803,-23.639150,10.521339,-16.387567
5626.000000,63.984100,-227.610500,70.781900,2.777791,9.423518,-119.941191,-22.050968,2.217060,2.069982,95.332614,-1.362837,-8.261765,-38.744953,2.790820,-12.772318,58.742269,-31.741346,-14.211989,-11.643133,7.767818,5.642947,-18.868360,26.541811,-41.212797,-6.465714,38.853930,18.214672,-8.044843,10.627221,-7.588540,3.573423,-7.613692,-20.375525,5.523084,-16.778152
5627.000000,62.284300,-228.730000,72.095300,4.010780,9.002456,-119.400345,-23.429390,5.753929,6.402918,93.145978,0.894330,-7.239723,-34.228556,2.700350,-12.712673,53.885306,-30.604598,-14.198696,-11.613797,7.117396,4.948980,-22.607883,30.427382,-42.851170,-10.420097,37.486910,17.905848,-4.765576,16.687109,-9.328899,5.722187,-15.838673,-19.697315,0.953115,-16.245703
5628.000000,60.666100,-229.891100,74.004900,5.803105,8.782372,-119.556783,-23.959376,8.118583,10.440552,90.930236,1.205503,-6.382406,-29.524802,2.698173,-10.842940,47.814646,-26.670612,-13.875090,-11.448327,5.866458,4.054765,-24.381589,34.705200,-45.470618,-13.482728,37.142906,17.441294,-2.845079,22.688097,-11.760303,8.460238,-23.905403,-21.010076,-2.939904,-14.821100
5629.000000,59.112100,-231.096800,76.450900,7.879565,8.605621,-120.179319,-23.793161,10.100272,13.877095,89.130289,0.103132,-6.475111,-25.646393,2.120746,-7.650935,43.119085,-19.702013,-11.014942,-11.252719,4.343822,3.185244,-24.441291,39.463843,-47.658171,-16.876758,37.563113,16.452082,-2.887936,27.445939,-15.362947,11.245156,-30.428585,-23.828111,-4.826195,-13.684008
5630.000000,57.711800,-232.310400,78.424100,9.837754,8.413856,-121.436912,-23.103033,11.681406,16.359950,88.004312,-1.146087,-6.964760,-24.674485,0.511594,-4.898044,43.337324,-11.334308,-4.910420,-10.724108,2.932283,2.611484,-22.565656,43.899682,-49.013961,-20.209883,38.382328,16.537281,-4.022622,31.211819,-19.491165,14.116018,-35.678769,-27.062344,-7.011170,-13.631010
5631.000000,56.409500,-233.485900,79.818800,11.828600,8.831508,-123.771775,-22.561588,11.569679,17.385889,86.847281,-1.828423,-8.287090,-27.575198,-1.046164,-1.282566,48.678322,-4.721230,3.736315,-9.701837,1.970918,2.503711,-18.756633,46.606908,-48.566366,-23.084584,39.489626,17.153210,-4.949611,34.261673,-23.563233,16.316520,-38.898678,-29.696975,-8.816904,-14.824996
5632.000000,55.119500,-234.714100,80.539400,13.569465,9.702944,-127.138118,-21.690177,9.538773,16.673645,84.941337,-2.328844,-10.833200,-32.178685,-2.690323,1.562112,54.457748,-2.211846,8.437319,-8.189630,1.543434,2.835167,-13.343614,47.092031,-46.602038,-24.822021,40.686535,18.215474,-6.091172,35.622849,-26.800215,18.350234,-39.820681,-29.567143,-9.674965,-16.292628
5633.000000,53.784400,-235.980000,80.757000,15.345852,10.948000,-131.094175,-20.397870,6.021729,15.028626,82.395857,-3.522086,-11.651154,-36.794891,-8.577980,-1.280045,55.257769,-5.752267,6.113574,-6.559450,1.324793,3.247410,-6.954791,44.566090,-43.283696,-25.548532,41.361537,19.260549,-5.977096,35.808258,-28.920847,19.720978,-38.262924,-26.799757,-8.847786,-17.561328
5634.000000,52.315100,-237.229400,80.499800,16.831278,12.220778,-134.852082,-18.318549,2.618245,13.044014,79.174288,-5.076463,-10.563795,-39.151581,-15.792837,-9.289365,48.386229,-11.301879,0.278457,-5.215348,1.119101,3.524378,-0.532335,40.477979,-39.775704,-24.668125,42.180122,20.010379,-5.776389,33.637264,-29.993424,20.442905,-34.450004,-24.263789,-6.446749,-17.193432
5635.000000,50.650200,-238.388900,79.719500,17.680172,13.143969,-138.433935,-15.319803,0.867630,11.627491,76.186427,-5.715139,-9.185659,-38.745813,-20.791321,-21.040557,37.812063,-14.032768,-4.496687,-4.028466,0.998092,3.626135,4.982326,35.518857,-36.289313,-22.478853,43.377145,20.445884,-4.763571,29.446822,-29.877171,20.706981,-28.568993,-23.286781,-2.591717,-16.129564
5636.000000,48.862800,-239.335800,78.371200,17.898229,14.087153,-141.663989,-12.762979,0.685601,10.762840,74.348665,-5.442583,-8.808080,-37.244892,-22.085059,-31.861037,28.971324,-12.256885,-11.529572,-3.054266,1.111710,3.567293,8.681915,30.498658,-33.130654,-19.049414,45.951731,21.179499,-3.831655,23.363729,-28.750965,21.172338,-21.578908,-24.037699,1.179663,-15.369650
5637.000000,47.158100,-240.084700,77.297100,16.134740,14.685810,-144.695390,-11.015056,2.581519,9.635775,73.919520,-5.433130,-8.921354,-37.899840,-20.168515,-30.849194,31.918218,-15.317511,-14.100033,-3.028999,1.986731,3.655528,11.914657,26.446872,-30.327573,-15.786649,50.820096,22.347703,-2.305468,14.734756,-27.040170,22.826123,-11.625944,-26.574814,6.600989,-13.748122
5638.000000,45.433500,-240.700900,76.064900,13.812859,14.531572,-148.022171,-9.861692,4.797662,8.315394,75.421185,-7.083936,-8.165852,-39.455535,-17.366695,-26.858485,38.705935,-19.912117,-14.210442,-3.736258,3.092024,4.195483,15.262794,22.160862,-27.257493,-11.614256,55.791765,25.506935,-1.752850,5.808589,-24.531990,24.825173,0.994483,-31.410291,11.046168,-11.625657
5639.000000,43.880800,-241.190700,74.897500,12.364222,14.656398,-152.233102,-10.242308,5.110153,8.431991,76.812154,-8.532774,-5.502629,-41.341655,-14.681413,-23.577041,45.097737,-23.773852,-14.214052,-4.493307,4.282344,5.092220,17.243279,16.381895,-23.750877,-5.961970,54.899785,27.449491,-1.034418,-1.207394,-21.725471,25.082030,12.811909,-37.879615,15.622095,-8.535352
5640.000000,42.548400,-241.359500,74.445700,11.541126,14.701485,-154.596937,-13.404176,5.351884,8.658194,78.195103,-7.558058,-3.696552,-40.707276,-12.427913,-23.135119,46.386892,-25.390510,-14.214739,-4.697165,5.035497,5.960881,16.444232,14.794916,-22.997724,1.008578,52.961125,27.493724,-2.280257,-2.565361,-17.132813,19.715249,18.006746,-39.794440,17.094139,-10.504436
5641.000000,41.386200,-241.354400,74.598200,11.027342,15.271265,-155.997495,-18.253920,5.502228,8.871106,79.288593,-6.799691,-3.765651,-39.299634,-9.973820,-23.089340,44.151669,-24.957984,-14.215541,-4.621191,5.334294,6.485137,14.705936,17.600289,-24.748282,5.501483,52.549283,25.997845,-2.298019,-0.131035,-12.338245,13.139813,16.844558,-34.667843,15.008801,-13.658512
5642.000000,40.264500,-241.322000,74.997500,10.722264,16.407828,-158.234203,-23.260883,5.640197,10.055581,79.509468,-6.368999,-2.962994,-38.383932,-7.086342,-21.909333,41.154413,-22.879007,-14.213765,-4.543727,5.259581,6.678683,14.897590,21.611223,-26.468759,6.647399,53.858491,23.725208,-0.332545,3.092769,-11.874722,12.337844,13.777057,-30.069226,10.206384,-13.964299
5643.000000,39.073800,-241.326100,75.390200,10.680422,17.652140,-161.583153,-26.896472,7.051735,12.599170,78.747491,-5.936588,-3.261276,-38.105876,-4.340327,-19.382990,39.450608,-20.392485,-14.173658,-4.521554,4.962960,6.765829,16.853725,23.653359,-25.802925,5.621805,53.191855,22.407921,1.993034,5.974747,-16.490470,15.488596,10.985320,-32.857124,5.995201,-11.761506
5644.000000,37.728000,-241.383700,75.786300,10.893650,18.365340,-165.481737,-28.695503,9.054280,15.246522,78.117639,-5.276941,-1.882968,-38.817375,-2.442576,-16.057658,41.759399,-18.552316,-13.369512,-4.361183,4.512501,6.856987,19.062191,24.051680,-23.080745,3.504153,50.665626,21.260630,2.936180,7.833536,-22.479713,17.269005,8.597977,-41.111383,2.812077,-11.718076
5645.000000,36.239800,-241.461800,75.728200,11.240647,18.501058,-169.531724,-29.581066,9.849431,15.939113,78.357135,-4.244930,-1.636711,-40.515450,-1.638545,-12.848177,47.569133,-16.646200,-10.902241,-3.896170,3.927167,6.965047,20.300525,23.459700,-18.450788,1.671432,49.061001,21.671842,5.290807,8.438236,-26.745212,15.724139,7.592779,-48.726565,3.152185,-12.381446
5646.000000,34.600300,-241.460800,75.179100,11.601967,18.188365,-173.677272,-29.872014,9.914863,15.153932,80.070394,-4.040040,-1.470095,-42.528938,-0.999811,-10.163813,55.187295,-15.369192,-9.047978,-3.297888,3.272620,7.083649,20.646420,21.801216,-11.939867,0.129603,47.007979,22.589950,7.856455,8.034644,-27.640515,10.499681,7.235712,-47.794134,4.280740,-13.093804
5647.000000,32.854300,-241.347400,74.329700,12.070577,17.513999,-177.437492,-29.720581,9.536367,13.405665,83.055504,-4.400602,-1.316657,-43.247542,-0.211250,-8.030691,61.560591,-16.013998,-9.088486,-2.574872,2.759709,7.101124,19.214770,17.869637,-2.593723,-2.346721,40.821238,23.038060,10.815094,6.224900,-28.009500,3.318743,6.338632,-41.596793,5.654578,-14.837086
5648.000000,31.081800,-241.086400,73.486500,12.114510,16.647473,178.935801,-29.521650,9.510756,11.286352,87.185212,-4.747643,-1.465282,-41.759972,1.019177,-6.909871,64.783765,-18.690571,-11.267559,-1.883427,2.522733,7.086342,15.736515,12.612405,8.613103,-6.944478,29.812426,24.879661,13.793271,3.098155,-30.524155,-2.479475,3.973405,-35.185338,6.696444,-16.648492
